site,year,siteyear,rainfall,mgmt,plot,bloc,Ptrt,Inoc,Cv,order,enduse,Zadok1,SPAD1,SRints1,SRsev1,height,tiller,Zadok2,SRints2,SRsev2,SPAD2,tstwt,HI,yieldKG,yieldBU,tkw,myco,Protein,Moisture,Hardness,Starch,SDS,oldWSC,WSC,W,Cu,Fe,Mn,Zn,Cu_adj,Fe_adj,Mn_adj,Zn_adj,PT1,PT2,PT3,Pseeds,PT2adj,PT3adj,PSEEDSadj,P_uptake,Pfinal,Padj_final
Lind,2009,Lind2009,low,conventional,43,2,high,none,ALPOWA,13,soft,,,,,52.3,232,,,,,61.47,0.5,1362.69,19.75,31.2,16.66666667,12.95,,,,10.2,465.7358324,396.9915443,,4.374,28.31,19.88,16.28,4.374,28.31,19.88,16.28,4448.25,706.86,174.83,2440.52,1070.18,264.7,3325.67,0.9263,2615.35,3590.37
Lind,2009,Lind2009,low,conventional,44,2,high,none,BlancaG,12,hard,,,,,40,156,,,,,60.96,0.5,825.23,12.06,38.5,38.88888889,14.53,,,,13.7,153.0292565,110.4439197,,7.113,32.21,27.1,19.14,7.113,32.21,27.1,19.14,4247.48,448.59,363.07,3034.99,411.3,332.89,2504.58,0.8827,3398.06,2837.47
Lind,2009,Lind2009,low,conventional,45,2,high,none,OTIS,11,hard,,,,,60.7,220,,,,,60.2,0.442307692,1461.51,21.63,31.2,6.25,14.27,,,,11.9,376.2311088,356.2605698,,6.161,43.21,35.39,19.6,6.161,43.21,35.39,19.6,3750.29,622.01,183.77,2471.8,1010.02,298.41,3612.55,0.9237,2655.57,3910.96
Lind,2009,Lind2009,low,conventional,46,2,high,myco,WALWORTH,7,hard,,,,,45.3,388,,,,,60.33,0.375,979.81,14.47,26.7,8.333333333,15.43,,,,13.7,318.4345444,286.4243864,,5.376,39.65,31.86,21.1,5.376,39.65,31.86,21.1,3784.66,758.92,256.5,3254.39,826.17,279.23,3188.69,0.9195,3510.89,3467.92
Lind,2009,Lind2009,low,conventional,47,2,high,myco,LOUISE,6,soft,,,,,54,224,,,,,60.33,0.5,1271.5,18.78,33.2,16.66666667,11.75,,,,10.2,241.3650699,208.2131193,,4.77,32.57,25.45,14.73,4.77,32.57,25.45,14.73,4554.04,435.28,150.81,2676.02,614.92,213.04,3402.55,0.9411,2826.83,3615.59
Lind,2009,Lind2009,low,conventional,48,2,high,myco,OTIS,10,hard,,,,,60.7,276,,,,,59.7,0.47826087,1309.85,19.55,30.1,22,14.47,,,,12.2,355.0196097,344.3337856,,6.662,41.6,34.8,18.61,6.662,41.6,34.8,18.61,3927.96,776.78,188.42,2752.44,1130.45,274.2,3605.29,0.9293,2940.86,3879.49
Lind,2009,Lind2009,low,conventional,49,2,high,myco,BlancaG,9,hard,,,,,43.7,196,,,,,61.34,0.527777778,978.35,14.21,37,17.30769231,14.3,,,,14.8,253.7490203,287.9798404,,6.484,38.84,32.46,21.98,6.484,38.84,32.46,21.98,4868.26,718.45,219.37,2968.8,780.95,238.46,2904.52,0.9241,3188.17,3142.98
Lind,2009,Lind2009,low,conventional,50,2,high,myco,ALPOWA,8,soft,,,,,44.7,264,,,,,61.47,0.45,1077.72,15.62,30.6,16.66666667,12.95,,,,9.9,362.5439882,379.1996419,,4.593,36.01,24.36,18.71,4.593,36.01,24.36,18.71,4273.39,736.96,216.43,2725.88,882.43,259.16,2937.74,0.9189,2942.31,3196.9
Lind,2009,Lind2009,low,conventional,51,2,low,myco,LOUISE,55,soft,,,,,54.3,176,,,,,60.46,0.509803922,1091.33,16.08,38.8,34,11.75,,,,8.4,300.4523522,344.8606117,,5.178,30.29,23.47,17.61,5.178,30.29,23.47,17.61,3756.42,711.03,240.27,2707.45,862.13,291.33,2954.73,0.9103,2947.72,3246.06
Lind,2009,Lind2009,low,conventional,52,2,low,myco,BlancaG,54,hard,,,,,43.7,148,,,,,59.95,0.485714286,762.43,11.33,35.6,5.555555556,13.56,,,,15.4,207.30765,147.0412776,,5.979,38.45,27.99,21.76,5.979,38.45,27.99,21.76,4009.38,407.59,275.12,2914.52,345.26,233.05,2222.1,0.9051,3189.64,2455.15
Lind,2009,Lind2009,low,conventional,53,2,low,myco,ALPOWA,53,soft,,,,,50,212,,,,,60.71,0.5,1141.72,16.76,42.4,63.79310345,12.42,,,,10.5,267.2578443,295.3952615,,4.528,35.14,22.11,19.83,4.528,35.14,22.11,19.83,3731.34,685.67,160.54,2381.89,869.77,203.64,2719.44,0.9303,2542.43,2923.08
Lind,2009,Lind2009,low,conventional,54,2,low,myco,WALWORTH,52,hard,,,,,49.3,372,,,,,60.08,0.365853659,1089.23,16.15,29.2,15.78947368,15.2,,,,13.1,325.75174,343.2199614,,5.721,44.99,31.9,22.43,5.721,44.99,31.9,22.43,3564.3,512.61,283.02,2772.55,620.35,342.5,3019.96,0.8981,3055.57,3362.46
Lind,2009,Lind2009,low,conventional,55,2,low,myco,OTIS,51,hard,,,,,60.3,188,,,,,60.46,0.466666667,1492.63,22,31.6,47.91666667,13.57,,,,10.5,345.196877,424.8128932,,7.136,52.55,36.4,19.98,7.136,52.55,36.4,19.98,3711.03,653.29,162.68,2622.81,1083.39,269.79,3914.89,0.9355,2785.49,4184.68
Lind,2009,Lind2009,low,conventional,56,2,low,none,ALPOWA,48,soft,,,,,54,264,,,,,61.6,0.483870968,1368,19.79,33.4,10.41666667,12.79,,,,10.8,313.8920678,330.7497895,,4.669,35.39,22.4,19.5,4.669,35.39,22.4,19.5,4012.04,842.34,153.47,2485.14,1280.28,233.27,3399.68,0.9358,2638.61,3632.95
Lind,2009,Lind2009,low,conventional,57,2,low,none,LOUISE,46,soft,,,,,54.3,184,,,,,60.58,0.5,1400.99,20.6,36.5,4.166666667,12.11,,,,8.7,379.07672,390.5879562,,4.392,36.01,23.47,18.66,4.392,36.01,23.47,18.66,4582.1,667.82,199.57,2349.78,1039.5,310.65,3292.01,0.9138,2549.35,3602.66
Lind,2009,Lind2009,low,conventional,58,2,low,none,WALWORTH,49,hard,,,,,54.3,416,,,,,60.33,0.409090909,1090.85,16.11,29.7,9.615384615,15.16,,,,14.8,254.2913105,213.8947937,,5.653,46.54,35.86,21.27,5.653,46.54,35.86,21.27,3966.06,391.77,194.84,2893.22,474.82,236.14,3156.06,0.9304,3088.06,3392.2
Lind,2009,Lind2009,low,conventional,59,2,low,none,BlancaG,47,hard,,,,,40,164,,,,,61.98,0.5,950.59,13.67,38.2,32.60869565,14.36,,,,15.1,181.6570732,233.5556802,,5.297,39.85,24.1,21.05,5.297,39.85,24.1,21.05,4512.78,501.41,245.04,3040.39,529.56,258.8,2890.18,0.9178,3285.43,3148.98
Lind,2009,Lind2009,low,conventional,60,2,low,none,OTIS,50,hard,,,,,57.3,300,,,,,60.96,0.488888889,1496.91,21.88,32.5,7.407407407,13.36,,,,11.9,241.807021,296.9864682,,6.625,51.63,40.25,19.33,6.625,51.63,40.25,19.33,4266.04,1088.29,130.93,2713.8,1809.97,217.75,4062.32,0.9491,2844.73,4280.07
Lind,2009,Lind2009,low,conventional,61,2,low,none,LOUISE,66,soft,,,,,53,236,,,,,60.96,0.441176471,1256.23,18.36,38.3,24,11.72,,,,7.3,349.299736,353.8994398,,4.773,39.22,25.77,18.41,4.773,39.22,25.77,18.41,3836.32,722.82,202.2,2547.04,1008.87,282.22,3199.68,0.9189,2749.24,3481.9
Lind,2009,Lind2009,low,conventional,62,2,low,none,WALWORTH,67,hard,,,,,45.3,300,,,,,59.57,0.315789474,742.51,11.11,28,19.23076923,15.85,,,,16,204.2961748,187.8951652,,5.35,42.46,26.61,24.58,5.35,42.46,26.61,24.58,3423.86,930.46,361.09,3233.63,767.59,297.89,2401.01,0.8896,3594.72,2698.9
Lind,2009,Lind2009,low,conventional,63,2,low,none,ALPOWA,68,soft,,,,,51,200,,,,,61.09,0.482758621,1241.01,18.1,33.9,46.51162791,12.9,,,,11.6,326.9278772,427.279471,,4.265,36.15,22.77,21.26,4.265,36.15,22.77,21.26,3486.33,784.51,128.92,2572.4,1081.7,177.76,3192.38,0.9473,2701.32,3370.14
Lind,2009,Lind2009,low,conventional,64,2,low,none,BlancaG,69,hard,,,,,42,188,,,,,60.08,0.527777778,1105.9,16.4,36.4,13.63636364,14.76,,,,16,295.149329,226.1632831,,5.893,42.05,28.19,27.61,5.893,42.05,28.19,27.61,3817.7,630.65,202.47,2793.91,774.88,248.78,3089.79,0.9255,2996.38,3338.57
Lind,2009,Lind2009,low,conventional,65,2,low,none,OTIS,70,hard,,,,,61.7,216,,,,,59.82,0.464285714,1312.97,19.55,32,30.76923077,14.25,,,,12.8,214.5573939,273.7668024,,6.24,50.06,34.37,25.9,6.24,50.06,34.37,25.9,2822.45,1015.65,472.83,2581.62,1481.6,689.75,3389.6,0.8309,3054.45,4079.35
Lind,2009,Lind2009,low,conventional,66,2,low,myco,WALWORTH,74,hard,,,,,46,448,,,,,59.57,0.391304348,826.47,12.36,27.4,33.33333333,14.95,,,,13.4,454.9838159,390.3326963,,5.122,42.33,31.24,23.59,5.122,42.33,31.24,23.59,3475.47,731.01,444.61,3107.84,671.24,408.26,2568.53,0.8629,3552.45,2976.79
Lind,2009,Lind2009,low,conventional,67,2,low,myco,BlancaG,72,hard,,,,,43.7,116,,,,,60.08,0.5,966.73,14.34,32.6,33.33333333,13.47,,,,15.1,221.9461968,184.1056598,,5.884,57.37,28.94,24.4,5.884,57.37,28.94,24.4,3835.33,690.91,252.86,2709.2,742.1,271.59,2619.08,0.906,2962.06,2890.67
Lind,2009,Lind2009,low,conventional,68,2,low,myco,ALPOWA,73,soft,,,,,52.3,300,,,,,60.46,0.486486487,1124.67,16.57,28.1,45.45454545,13,,,,11,396.9148608,388.1833527,,4.271,39.97,22.2,21.62,4.271,39.97,22.2,21.62,3501.84,852.4,156.35,2650.13,1065.12,195.37,2980.53,0.9385,2806.48,3175.9
Lind,2009,Lind2009,low,conventional,69,2,low,myco,OTIS,71,hard,,,,,56.3,204,,,,,59.95,0.489361702,1176.87,17.49,28.6,25,14.28,,,,13.1,257.8498682,289.913717,,6.604,65.55,35.04,24.21,6.604,65.55,35.04,24.21,2843.81,784.41,,2713.22,1025.66,,3193.11,,,
Lind,2009,Lind2009,low,conventional,70,2,low,myco,LOUISE,75,soft,,,,,54.7,228,,,,,60.33,0.448275862,1062.34,15.69,25,20,13.18,,,,11.9,369.0131174,307.0266192,,5.725,32.99,25.12,18.05,5.725,32.99,25.12,18.05,3458.1,455.2,177.7,2889.87,537.27,209.73,3070.02,0.9361,3067.57,3279.75
Lind,2009,Lind2009,low,conventional,71,2,high,none,WALWORTH,35,hard,,,,,47.3,384,,,,,60.33,0.380952381,937.77,13.85,34.2,14,15.4,,,,14.5,253.996147,256.0673101,,4.953,26.35,17.54,16.45,4.953,26.35,17.54,16.45,4128.13,344.34,210.05,2742.88,358.77,218.85,2572.18,0.9216,2952.93,2791.03
Lind,2009,Lind2009,low,conventional,72,2,high,none,ALPOWA,34,soft,,,,,51.3,172,,,,,60.2,0.454545455,1163.76,17.22,30.4,43.39622642,13.28,,,,10.5,452.4751749,435.7086836,,4.679,25.71,16.23,15.33,4.679,25.71,16.23,15.33,3310.26,878.95,252.35,2559.21,1136.48,326.28,2978.31,0.9013,2811.56,3304.59
Lind,2009,Lind2009,low,conventional,73,2,high,none,BlancaG,33,hard,,,,,40,188,,,,,60.71,0.52173913,927.77,13.62,36.2,2.272727273,14.33,,,,14.5,262.7788585,292.7524506,,4.957,38.56,28.59,19.13,4.957,38.56,28.59,19.13,4202.36,967.34,335.92,2396.6,997.12,346.27,2223.5,0.8653,2732.52,2569.77
Lind,2009,Lind2009,low,conventional,74,2,high,none,LOUISE,32,soft,,,,,58,256,,,,,58.68,0.490566038,1674.06,25.42,37.4,19.23076923,11.61,,,,9.6,441.2492724,429.8766014,,5.769,39.5,26.13,24.3,5.769,39.5,26.13,24.3,4186.76,645.81,208.75,2914.55,1201.17,388.26,4879.12,0.9263,3123.3,5267.38
Lind,2009,Lind2009,low,conventional,75,2,high,none,OTIS,31,hard,,,,,58,156,,,,,59.57,0.416666667,1370.16,20.49,33.5,10,14.19,,,,12.2,346.5622552,358.1147317,,7.207,36.75,27.63,18.35,7.207,36.75,27.63,18.35,4222.36,833.03,208,2762.06,1268.12,316.64,3784.45,0.9228,2970.06,4101.09
Lind,2009,Lind2009,low,conventional,76,2,high,myco,LOUISE,29,soft,,,,,57,252,,,,,58.94,0.47826087,1552.24,23.47,34.8,37.93103448,11.74,,,,10.5,369.0618515,351.5956368,,5.051,28.05,21.7,13.85,5.051,28.05,21.7,13.85,4030.67,773.31,228.71,2382.7,1333.66,394.43,3698.51,0.9036,2611.41,4092.94
Lind,2009,Lind2009,low,conventional,77,2,high,myco,ALPOWA,27,soft,,,,,49.3,248,,,,,61.47,0.483870968,1245.8,18.06,30.7,40,13.15,,,,11,334.577137,398.7075393,,4.816,27.11,17.97,16.14,4.816,27.11,17.97,16.14,3983.45,1209.33,126.63,2633.37,1673.88,175.28,3280.66,0.9493,2760,3455.94
Lind,2009,Lind2009,low,conventional,78,2,high,myco,WALWORTH,26,hard,,,,,49.7,372,,,,,60.2,0.388888889,911.74,13.49,29.3,8,15.89,,,,15.4,261.7125273,253.2671603,,6.056,31.46,26.87,19.2,6.056,31.46,26.87,19.2,3838.62,465.95,252.74,3015.35,472,256.02,2749.22,0.9148,3268.09,3005.24
Lind,2009,Lind2009,low,conventional,79,2,high,myco,OTIS,30,hard,,,,,62,196,,,,,60.2,0.483870968,1387.51,20.53,34.1,30,13.98,,,,11.9,243.9092312,263.7453667,,6.861,35.37,27.83,16.36,6.861,35.37,27.83,16.36,3308.17,642.59,161.52,2547.31,990.6,248.99,3534.41,0.9342,2708.83,3783.4
Lind,2009,Lind2009,low,conventional,80,2,high,myco,BlancaG,28,hard,,,,,43.7,152,,,,,60.71,0.5,909.05,13.34,36,18.33333333,14.2,,,,14.2,293.4012564,131.5909862,,6.665,31.43,21.29,17.24,6.665,31.43,21.29,17.24,4613.07,349.83,269.38,2963.92,353.32,272.07,2694.36,0.9083,3233.3,2966.43
Lind,2010,Lind2010,intermediate,conventional,1,1,high,none,LOUISE,1,soft,3.1,,,,82,504,,,,55,54.46,,2136.14,34.95,37.5,,11.52,10.57,34.3,55.36,197.2,361.1220002,345.3153134,87.22,3.911,28.12,26.53,12.9,3.911,28.12,26.53,12.9,2943.59,2405.15,108.36,2003.47,6838.34,308.09,4279.7,0.9328,2111.83,4587.79
Lind,2010,Lind2010,intermediate,conventional,2,1,high,none,ALPOWA,2,soft,3.1,,,,74,436,,,,60.7,59.13,,2310.69,34.82,34.9,,,,,,,411.508975,367.9210972,,4.052,28.58,28.4,13.22,4.052,28.58,28.4,13.22,2814.59,2316.41,119.53,2610.35,7115.48,367.17,6031.71,0.9426,2729.88,6398.88
Lind,2010,Lind2010,intermediate,conventional,3,1,high,none,WALWORTH,3,hard,3.1,,,,75,464,,,,57.7,56.42,,1406.69,22.21,29,,14.64,10.36,77.24,53.45,166.5,253.8715055,275.1046257,280.5,3.917,33.59,27.75,18.11,3.917,33.59,27.75,18.11,2961.34,2328.86,238.68,2898.19,5349.56,548.27,4076.84,0.8815,3136.87,4625.11
Lind,2010,Lind2010,intermediate,conventional,4,1,high,none,OTIS,4,hard,3.1,,,,84,408,,,,59.1,57.5,,2059.96,31.92,28.9,,13.06,10.04,33.17,54.76,244.8,246.6443498,258.759503,134.8,4.701,32.17,25.11,16.3,4.701,32.17,25.11,16.3,3335.51,2472.49,469.06,2501.16,8149.67,1546.08,5152.27,0.7692,2970.22,6698.35
Lind,2010,Lind2010,intermediate,conventional,5,1,high,none,BlancaG,5,hard,4.5,,,,67,332,,,,54.6,59.18,,2150.78,32.38,35.1,,14.44,10.82,68.77,53.88,317,340.1425127,368.615454,289,4.734,31.38,25.5,18.48,4.734,31.38,25.5,18.48,3395.02,2949.48,191.73,2657.73,7684.83,499.55,5716.2,0.9196,2849.46,6215.75
Lind,2010,Lind2010,intermediate,conventional,6,1,high,myco,WALWORTH,8,hard,4.5,,,,74,520,,,,59.4,57.62,,1845.77,28.54,28.5,,14.41,10.38,79.09,53.81,160.2,270.6999922,285.4074287,274.2,4.904,32.19,27.73,16.22,4.904,32.19,27.73,16.22,3133.77,2724.45,128.05,2624.72,8211.72,385.97,4844.64,0.9262,2752.77,5230.61
Lind,2010,Lind2010,intermediate,conventional,7,1,high,myco,OTIS,7,hard,3.1,,,,81,416,,,,60.1,57.56,,1969.51,30.49,29.1,,12.63,10.06,38.92,55.63,235,253.1839174,159.6344943,125,4.438,31.59,26.8,15.97,4.438,31.59,26.8,15.97,3705.25,2155.95,276.93,2504.85,6794.3,872.72,4933.31,0.8497,2781.78,5806.03
Lind,2010,Lind2010,intermediate,conventional,8,1,high,myco,ALPOWA,9,soft,3.1,,,,72,596,,,,60.1,58.47,,2133.26,32.5,31.3,,11.96,10.44,31.64,55.29,215.7,384.1649539,367.5137723,105.7,4.228,28.21,26.81,14.32,4.228,28.21,26.81,14.32,3109.38,2390.58,128.44,2463.69,6779.46,364.26,5255.71,0.9352,2592.13,5619.97
Lind,2010,Lind2010,intermediate,conventional,9,1,high,myco,BlancaG,6,hard,4.5,,,,66,376,,,,59.8,59.47,,2070.91,31.02,38.1,,14.94,10.69,67.01,53.58,335.2,101.2752348,64.73504769,307.2,5.103,34.77,27.93,19.1,5.103,34.77,27.93,19.1,,3125.11,209.98,3031.99,7840.05,526.78,6278.99,0.9226,3241.97,6805.77
Lind,2010,Lind2010,intermediate,conventional,10,1,high,myco,LOUISE,10,soft,3.1,,,,79,436,,,,57.9,57.93,,2428.35,37.35,36.5,,11.42,10.18,35.14,55.53,189.8,155.5462673,282.7648525,79.85,4.578,28.79,28.12,12.75,4.578,28.79,28.12,12.75,3098.5,2136.41,135.53,2121.13,6905.19,438.05,5150.84,0.9216,2256.66,5588.89
Lind,2010,Lind2010,intermediate,conventional,11,1,low,none,ALPOWA,11,soft,3,,,,67,320,,,,57.2,59.57,,1578.07,23.6,36.5,,11.33,10.25,34.51,56.54,199.1,305.9417266,293.4745386,89.16,6.51,25,22.09,19.49,6.51,25,22.09,19.49,1986.34,1760.38,85.19,2108.57,3693,178.71,3327.47,0.949,2193.76,3506.18
Lind,2010,Lind2010,intermediate,conventional,12,1,low,none,OTIS,12,hard,2.5,,,,78,252,,,,60,59.71,,1707.5,25.48,33.5,,12.68,10.13,36.35,55.59,243.1,316.0929952,390.1790731,133.1,5.078,28.41,25.04,16.58,5.078,28.41,25.04,16.58,2474.08,2137.47,128.67,2207.47,5839.95,351.54,3769.25,0.9147,2336.14,4120.79
Lind,2010,Lind2010,intermediate,conventional,13,1,low,none,LOUISE,13,soft,3.1,,,,75,480,,,,57,57.13,,2062.08,32.16,41.8,,12.23,10.25,38.79,54.81,218.8,305.2410794,320.8193217,108.8,4.231,29.36,26.97,16.78,4.231,29.36,26.97,16.78,3530.98,2627.41,232.55,2470.62,7211.27,638.25,5094.63,0.8887,2703.17,5732.88
Lind,2010,Lind2010,intermediate,conventional,14,1,low,none,WALWORTH,14,hard,2.5,,,,73,408,,,,50.9,57.66,,1265.06,19.55,29,,15.11,10.51,76.98,53.05,189.3,266.1363438,229.9920665,303.3,4.478,31.08,24.35,23.92,4.478,31.08,24.35,23.92,2159.91,2152.68,190.85,2290.84,4446.98,394.25,2898.04,0.8803,2481.69,3292.29
Lind,2010,Lind2010,intermediate,conventional,15,1,low,none,BlancaG,15,hard,4.5,,,,64,316,,,,59.3,58.89,,1598.29,24.18,38.4,,15.43,10.7,68.66,52.8,346.8,200.3828693,239.2178332,318.8,4.791,35.64,29.85,25.02,4.791,35.64,29.85,25.02,3810.84,3473.21,256.81,3266.05,6724.76,497.23,5220.08,0.913,3522.86,5717.31
Lind,2010,Lind2010,intermediate,conventional,16,1,low,myco,BlancaG,16,hard,4.5,,,,66,408,,,,62.6,58.97,,1879.96,28.41,38.3,,15.01,10.71,70.92,53.43,332.8,200.8658149,203.8097994,304.8,4.809,35.21,29.81,22.4,4.809,35.21,29.81,22.4,4011.87,3217.99,228.78,3384.04,7328.65,521.02,6361.85,0.9243,3612.82,6882.87
Lind,2010,Lind2010,intermediate,conventional,17,1,low,myco,OTIS,19,hard,2.5,,,,80,336,,,,58.1,59.95,,1733.9,25.77,33.8,,12.25,10.11,37.14,56.27,229,227.4298585,237.1414509,119,5.174,27.61,25.13,16.19,5.174,27.61,25.13,16.19,2662.48,2278.15,146.3,2146.34,6320.55,405.91,3721.55,0.9017,2292.64,4127.46
Lind,2010,Lind2010,intermediate,conventional,18,1,low,myco,ALPOWA,20,soft,3,,,,64,348,,,,59.4,59.35,,1857.53,27.89,33.7,,11.62,10.27,31.7,55.98,204,333.1167209,354.1147165,94.03,4.189,25.66,24.36,18.33,4.189,25.66,24.36,18.33,2201.84,2159.19,126.17,2142.84,5331.81,311.57,3980.39,0.9274,2269.01,4291.96
Lind,2010,Lind2010,intermediate,conventional,19,1,low,myco,LOUISE,18,soft,3.1,,,,79,620,,,,54.7,58.84,,1929.09,29.21,38,,12.16,10.26,36.6,55.03,216.2,294.8069314,334.0669446,106.2,4.838,28.83,28.47,16.56,4.838,28.83,28.47,16.56,3718.85,2495.3,176.7,2556.9,6406.98,453.69,4932.5,0.9158,2733.6,5386.19
Lind,2010,Lind2010,intermediate,conventional,20,1,low,myco,WALWORTH,17,hard,2.5,,,,70,396,,,,55.3,57.5,,1191.68,18.47,28.3,,,10.14,,56.2,201.1,304.5433158,276.2361294,,4.868,33.23,26.78,26.01,4.868,33.23,26.78,26.01,2068.94,1794.04,143.31,2507.6,3491.15,278.89,2988.26,0.9146,2650.91,3267.15
Lind,2010,Lind2010,intermediate,conventional,21,2,low,myco,LOUISE,21,soft,3.1,,,,83,372,,,,52.2,59.49,,1945.33,29.14,40.2,,11.41,10.22,30.06,55.44,182.6,271.8698831,299.6201083,72.69,5.157,27.31,25.28,17.95,5.157,27.31,25.28,17.95,2615.17,2200.88,100.23,2053.22,5698.59,259.51,3994.19,0.939,2153.45,4253.7
Lind,2010,Lind2010,intermediate,conventional,22,2,low,myco,OTIS,22,hard,2.5,,,,81,248,,,,58,60.11,,1659.23,24.59,30,,12.62,10.09,37.2,55.56,239.7,139.628172,236.9927036,129.7,5.294,29.65,25.02,16.89,5.294,29.65,25.02,16.89,2505.22,1935.28,137.87,2164.43,5138.04,366.04,3591.28,0.9075,2302.3,3957.32
Lind,2010,Lind2010,intermediate,conventional,23,2,low,myco,BlancaG,23,hard,2.5,,,,65,280,,,,55.1,59.49,,1494.63,22.39,38.7,,14.94,10.68,66.37,53.53,334.3,344.4952691,267.7883246,306.3,5.744,34.82,30.2,20.86,5.744,34.82,30.2,20.86,3850.11,3407.75,168.95,3110.28,6170.13,305.91,4648.73,0.9383,3279.23,4954.64
Lind,2010,Lind2010,intermediate,conventional,24,2,low,myco,ALPOWA,24,soft,2.5,,,,65,336,,,,56.6,59.95,,1620.15,24.08,36,,11.41,10.38,35.7,55.85,204.8,236.7295687,312.9538814,94.81,4.819,25.79,23.52,22.05,4.819,25.79,23.52,22.05,1847.77,1749.92,75.08,2175.13,3768.96,161.7,3524.03,0.9561,2250.21,3685.73
Lind,2010,Lind2010,intermediate,conventional,25,2,low,myco,WALWORTH,25,hard,2.5,,,,83,480,,,,59.4,55.9,,1975.81,31.49,28.7,,14.95,10.33,78.99,53.33,179.7,279.5640888,272.0344632,293.7,4.123,32.48,25.67,21.28,4.123,32.48,25.67,21.28,3638.05,3090.23,106.29,2886.17,9970.42,342.94,5702.53,0.9433,2992.46,6045.47
Lind,2010,Lind2010,intermediate,conventional,26,2,low,none,ALPOWA,27,soft,2.5,,,,65,408,,,,53.3,60.19,,1826.44,27.03,33,,11.2,10.36,28.78,56.49,196.4,191.2881406,291.4361243,86.47,4.306,25.01,23.73,20.7,4.306,25.01,23.73,20.7,2140.83,1477.07,73.42,2259.19,3586.36,178.27,4126.29,0.9586,2332.61,4304.56
Lind,2010,Lind2010,intermediate,conventional,27,2,low,none,LOUISE,30,soft,3.1,,,,78,388,,,,53.4,60.28,,2219.42,32.8,44.1,,11.03,10.28,36.37,56.27,184.7,416.2213832,318.1606173,74.71,4.439,26.12,26.34,17.94,4.439,26.12,26.34,17.94,2607.51,2342.6,89.74,2007.17,6920.16,265.08,4454.75,0.9438,2096.91,4719.83
Lind,2010,Lind2010,intermediate,conventional,28,2,low,none,WALWORTH,26,hard,2.5,,,,81,688,,,,56,55.72,,1982.91,31.7,27,,14.97,10.41,78.66,53.07,177.2,282.3158571,314.3126944,291.2,4.163,33.22,26.25,20.47,4.163,33.22,26.25,20.47,4282.63,2987.58,548.24,2961.63,9673.86,1775.21,5872.66,0.7679,3509.87,7647.87
Lind,2010,Lind2010,intermediate,conventional,29,2,low,none,OTIS,29,hard,2.5,,,,83,292,,,,61.2,60.38,,1656.1,24.44,34.5,,12.24,9.99,39.15,56.02,222.3,320.5919344,307.4477462,112.3,4.985,28.33,24.74,17.4,4.985,28.33,24.74,17.4,2164.85,2221.82,99.33,2127.35,5887.65,263.21,3523.09,0.9305,2226.68,3786.3
Lind,2010,Lind2010,intermediate,conventional,30,2,low,none,BlancaG,28,hard,2.5,,,,64,288,,,,55.8,60.35,,1771.24,26.15,37.5,,14.32,10.77,68.71,53.89,315.1,243.7758313,282.7017668,287.1,4.615,31.88,27.26,19.29,4.615,31.88,27.26,19.29,3840.27,2812.91,122.94,2990.93,6035.67,263.78,5297.66,0.9526,3113.87,5561.44
Lind,2010,Lind2010,intermediate,conventional,31,2,high,myco,OTIS,31,hard,2.5,,,,88,368,,,,63.5,59.27,,1885.65,28.35,29.4,,12.05,10.27,36.61,56.31,219.1,357.247159,278.2759441,109.1,3.956,29.6,30.14,13.77,3.956,29.6,30.14,13.77,3484.48,2561.95,80.44,2280.33,7730.02,242.71,4299.91,0.9466,2360.77,4542.62
Lind,2010,Lind2010,intermediate,conventional,32,2,high,myco,BlancaG,32,hard,3.1,,,,63,288,,,,58.9,60.37,,1884.51,27.81,37.8,,13.7,10.87,66.38,54.63,295.9,393.5025748,322.3891766,267.9,4.811,32.01,27.48,13.92,4.811,32.01,27.48,13.92,3489.9,2518.73,117.29,2614.31,5750.06,267.77,4926.7,0.9485,2731.6,5194.47
Lind,2010,Lind2010,intermediate,conventional,33,2,high,myco,LOUISE,33,soft,3.1,,,,81,612,,,,53,58.37,,2555.67,39.01,36,,11.75,10.24,30.3,55,196.7,421.3672998,379.1079811,86.74,3.69,29.56,27.79,16.16,3.69,29.56,27.79,16.16,3446.36,2641.05,443.98,2823.59,8983.83,1510.24,7216.16,0.8269,3267.57,8726.4
Lind,2010,Lind2010,intermediate,conventional,34,2,high,myco,WALWORTH,34,hard,3.1,,,,78,572,,,,58.2,57.51,,1860.79,28.83,30.2,,14.18,10.49,78.11,54.04,156.2,300.2313384,331.7092743,270.2,4.626,32.4,29.84,17.73,4.626,32.4,29.84,17.73,2761.56,2452.94,127.54,2498.71,7453.51,387.53,4649.57,0.9231,2626.25,5037.1
Lind,2010,Lind2010,intermediate,conventional,35,2,high,myco,ALPOWA,35,soft,3.1,,,,82,644,,,,63.3,56.12,,2276.02,36.14,28.2,,12.6,10.21,34.1,54.56,231.1,143.3857862,194.3657842,121.1,4.175,29.29,27.4,17.1,4.175,29.29,27.4,17.1,3629.39,3088.14,343.33,3012.66,9343.74,1038.82,6856.88,0.8684,3355.99,7895.7
